9079,0,0,0.000000,0.000000,0.000000,0
9097,0,0,0.000000,0.000000,0.000000,0
9115,0,0,0.000000,0.000000,0.000000,0
9133,0,0,0.000000,0.000000,0.000000,0
9151,0,0,0.000000,0.000000,0.000000,0
9169,0,0,0.000000,0.000000,0.000000,0
9187,0,0,0.000000,0.000000,0.000000,0
9205,0,0,0.000000,0.000000,0.000000,0
9225,0,0,0.000000,0.000000,0.000000,0
9243,0,0,0.000000,0.000000,0.000000,0
9261,0,0,0.000000,0.000000,0.000000,0
9279,0,0,0.000000,0.000000,0.000000,0
9297,0,0,0.000000,0.000000,0.000000,0
9315,0,0,0.000000,0.000000,0.000000,0
9333,0,0,0.000000,0.000000,0.000000,0
9351,0,0,0.000000,0.000000,0.000000,0
9369,0,0,0.000000,0.000000,0.000000,0
9387,0,0,0.000000,0.000000,0.000000,0
9405,0,0,0.000000,0.000000,0.000000,0
9423,0,0,0.000000,0.000000,0.000000,0
9441,0,0,0.000000,0.000000,0.000000,0
9461,0,0,0.000000,0.000000,0.000000,0
9480,0,0,0.000000,0.000000,0.000000,0
9498,0,0,0.000000,0.000000,0.000000,0
9516,0,0,0.000000,0.000000,0.000000,0
9534,0,0,0.000000,0.000000,0.000000,0
9552,0,0,0.000000,0.000000,0.000000,0
9570,0,0,0.000000,0.000000,0.000000,0
9588,0,0,0.000000,0.000000,0.000000,0
9606,0,0,0.000000,0.000000,0.000000,0
9625,0,0,0.000000,0.000000,0.000000,0
9643,0,0,0.000000,0.000000,0.000000,0
9661,0,0,0.000000,0.000000,0.000000,0
9679,0,0,0.000000,0.000000,0.000000,0
9699,0,0,0.000000,0.000000,0.000000,0
9717,0,0,0.000000,0.000000,0.000000,0
9735,0,0,0.000000,0.000000,0.000000,0
9753,0,0,0.000000,0.000000,0.000000,0
9771,0,0,0.000000,0.000000,0.000000,0
9789,0,0,0.000000,0.000000,0.000000,0
9807,0,0,0.000000,0.000000,0.000000,0
9825,0,0,0.000000,0.000000,0.000000,0
9843,0,0,0.000000,0.000000,0.000000,0
9861,0,0,0.000000,0.000000,0.000000,0
9879,0,0,0.000000,0.000000,0.000000,0
9897,0,0,0.000000,0.000000,0.000000,0
9915,0,0,0.000000,0.000000,0.000000,0
9935,0,0,0.000000,0.000000,0.000000,0
9954,0,0,0.000000,0.000000,0.000000,0
9972,0,0,0.000000,0.000000,0.000000,0
9991,0,0,0.000000,0.000000,0.000000,0
10009,0,0,0.000000,0.000000,0.000000,0
10028,0,0,0.000000,0.000000,0.000000,0
10046,0,0,0.000000,0.000000,0.000000,0
10064,0,0,0.000000,0.000000,0.000000,0
10083,0,0,0.000000,0.000000,0.000000,0
10101,0,0,0.000000,0.000000,0.000000,0
10119,0,0,0.000000,0.000000,0.000000,0
10138,0,0,0.000000,0.000000,0.000000,0
10156,0,0,0.000000,0.000000,0.000000,0
10176,0,0,0.000000,0.000000,0.000000,0
10194,0,0,0.000000,0.000000,0.000000,0
10212,0,0,0.000000,0.000000,0.000000,0
10230,0,0,0.000000,0.000000,0.000000,0
10248,0,0,0.000000,0.000000,0.000000,0
10266,0,0,0.000000,0.000000,0.000000,0
10284,0,0,0.000000,0.000000,0.000000,0
10302,0,0,0.000000,0.000000,0.000000,0
10320,0,0,0.000000,0.000000,0.000000,0
10338,0,0,0.000000,0.000000,0.000000,0
10356,0,0,0.000000,0.000000,0.000000,0
10375,0,0,0.000000,0.000000,0.000000,0
10393,0,0,0.000000,0.000000,0.000000,0
10413,0,0,0.000000,0.000000,0.000000,0
10431,0,0,0.000000,0.000000,0.000000,0
10449,0,0,0.000000,0.000000,0.000000,0
10467,0,0,0.000000,0.000000,0.000000,0
10486,0,0,0.000000,0.000000,0.000000,0
10504,0,0,0.000000,0.000000,0.000000,0
10522,0,0,0.000000,0.000000,0.000000,0
10541,0,0,0.000000,0.000000,0.000000,0
10559,0,0,0.000000,0.000000,0.000000,0
10578,0,0,0.000000,0.000000,0.000000,0
10596,0,0,0.000000,0.000000,0.000000,0
10614,0,0,0.000000,0.000000,0.000000,0
10632,0,0,0.000000,0.000000,0.000000,0
10652,0,0,0.000000,0.000000,0.000000,0
10670,0,0,0.000000,0.000000,0.000000,0
10688,0,0,0.000000,0.000000,0.000000,0
10707,0,0,0.000000,0.000000,0.000000,0
10725,0,0,0.000000,0.000000,0.000000,0
10744,0,0,0.000000,0.000000,0.000000,0
10762,0,0,0.000000,0.000000,0.000000,0
10780,0,0,0.000000,0.000000,0.000000,0
10798,0,0,0.000000,0.000000,0.000000,0
